,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
Q2K2X6,11.0,24.0,27.0,35.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q98EZ3,16.0,30.0,16.0,30.0,40.0,11.0,25.0,35.0,11.0,25.0,35.0,11.0,25.0,35.0,11.0,25.0,35.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,2.0,10.0,17.0,26.0,32.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q92LB4,11.0,25.0,27.0,35.0,2.0,10.0,17.0,26.0,2.0,10.0,17.0,26.0,2.0,10.0,17.0,26.0,2.0,10.0,17.0,26.0,2.0,10.0,17.0,26.0,2.0,10.0,17.0,26.0,5.0,12.0,21.0,5.0,12.0,21.0,5.0,12.0,21.0,5.0,12.0,21.0,5.0,12.0,21.0,5.0,12.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21YZ9,16.0,16.0,11.0,11.0,10.0,17.0,24.0,33.0,39.0,10.0,17.0,24.0,33.0,39.0,10.0,17.0,24.0,33.0,39.0,5.0,12.0,19.0,28.0,34.0,5.0,12.0,19.0,28.0,34.0,5.0,12.0,19.0,28.0,34.0,5.0,12.0,19.0,28.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2RV04,16.0,2.0,9.0,17.0,26.0,2.0,9.0,17.0,26.0,2.0,9.0,17.0,26.0,2.0,9.0,17.0,26.0,2.0,9.0,17.0,26.0,2.0,9.0,17.0,26.0,4.0,12.0,21.0,4.0,12.0,21.0,4.0,12.0,21.0,4.0,12.0,21.0,4.0,12.0,21.0,4.0,12.0,21.0,4.0,12.0,21.0,4.0,12.0,21.0,1.0,7.0,19.0,20.0,13.0,23.0,13.0,23.0,13.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A8GQ55,19.0,34.0,19.0,34.0,19.0,34.0,19.0,34.0,19.0,34.0,19.0,34.0,17.0,32.0,17.0,32.0,17.0,32.0,17.0,32.0,17.0,32.0,17.0,32.0,17.0,32.0,17.0,32.0,17.0,32.0,12.0,27.0,12.0,27.0,12.0,27.0,12.0,27.0,12.0,27.0,12.0,27.0,12.0,27.0,12.0,27.0,9.0,24.0,9.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A8GUG0,12.0,19.0,34.0,39.0,12.0,19.0,34.0,39.0,12.0,19.0,34.0,39.0,12.0,19.0,34.0,39.0,12.0,19.0,34.0,39.0,12.0,19.0,34.0,39.0,10.0,17.0,32.0,37.0,10.0,17.0,32.0,37.0,10.0,17.0,32.0,37.0,10.0,17.0,32.0,37.0,10.0,17.0,32.0,37.0,10.0,17.0,32.0,37.0,10.0,17.0,32.0,37.0,10.0,17.0,32.0,37.0,10.0,17.0,32.0,37.0,5.0,12.0,27.0,32.0,5.0,12.0,27.0,32.0,5.0,12.0,27.0,32.0,5.0,12.0,27.0,32.0,5.0,12.0,27.0,32.0,5.0,12.0,27.0,32.0,5.0,12.0,27.0,32.0,5.0,12.0,27.0,32.0,2.0,9.0,24.0,29.0,2.0,9.0,24.0,29.0,4.0,14.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1AVU3,6.0,11.0,6.0,11.0,19.0,37.0,19.0,37.0,19.0,37.0,17.0,35.0,17.0,35.0,17.0,35.0,17.0,35.0,12.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4F9L3,16.0,11.0,11.0,11.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,17.0,21.0,35.0,36.0,12.0,16.0,30.0,31.0,12.0,16.0,30.0,31.0,12.0,16.0,30.0,31.0,12.0,16.0,30.0,31.0,12.0,16.0,30.0,31.0,19.0,20.0,29.0,33.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A8G8Z4,16.0,16.0,40.0,11.0,35.0,11.0,35.0,5.0,12.0,19.0,27.0,5.0,12.0,19.0,27.0,5.0,12.0,19.0,27.0,5.0,12.0,19.0,27.0,5.0,12.0,19.0,27.0,2.0,9.0,16.0,24.0,2.0,9.0,16.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4VUC8,39.0,16.0,36.0,16.0,36.0,11.0,31.0,11.0,31.0,11.0,31.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,10.0,11.0,17.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0K414,13.0,11.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q72HR4,19.0,17.0,24.0,32.0,37.0,17.0,24.0,32.0,37.0,17.0,24.0,32.0,37.0,12.0,19.0,27.0,32.0,12.0,19.0,27.0,32.0,12.0,19.0,27.0,32.0,4.0,6.0,7.0,19.0,20.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q31IT4,34.0,41.0,34.0,41.0,16.0,23.0,16.0,23.0,40.0,11.0,18.0,35.0,11.0,18.0,35.0,11.0,18.0,35.0,2.0,17.0,24.0,2.0,17.0,24.0,2.0,17.0,24.0,2.0,17.0,24.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5PAS5,17.0,26.0,39.0,17.0,26.0,39.0,17.0,26.0,39.0,17.0,26.0,39.0,17.0,26.0,39.0,17.0,26.0,39.0,17.0,26.0,39.0,17.0,26.0,39.0,17.0,26.0,39.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,15.0,24.0,37.0,12.0,21.0,34.0,12.0,21.0,34.0,12.0,21.0,34.0,12.0,21.0,34.0,12.0,21.0,34.0,12.0,21.0,34.0,12.0,21.0,34.0,12.0,21.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q851Q6,9.0,9.0,9.0,9.0,9.0,9.0,7.0,35.0,7.0,35.0,7.0,35.0,7.0,35.0,7.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9JER1,11.0,24.0,27.0,10.0,17.0,26.0,32.0,10.0,17.0,26.0,32.0,10.0,17.0,26.0,32.0,10.0,17.0,26.0,32.0,10.0,17.0,26.0,32.0,10.0,17.0,26.0,32.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,5.0,12.0,21.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q72ZY5,17.0,24.0,33.0,17.0,24.0,33.0,17.0,24.0,33.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5LGG9,0.0,8.0,34.0,16.0,11.0,11.0,11.0,11.0,19.0,26.0,34.0,19.0,26.0,34.0,19.0,26.0,34.0,19.0,26.0,34.0,19.0,26.0,34.0,19.0,26.0,34.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A9VIR5,17.0,24.0,33.0,37.0,17.0,24.0,33.0,37.0,17.0,24.0,33.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B5RMX3,34.0,34.0,11.0,22.0,17.0,17.0,17.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1R0K4,34.0,34.0,22.0,29.0,22.0,29.0,22.0,29.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0QX49,35.0,12.0,19.0,34.0,12.0,19.0,34.0,12.0,19.0,34.0,12.0,19.0,34.0,12.0,19.0,34.0,12.0,19.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8K9G1,11.0,20.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q89AE7,2.0,17.0,24.0,2.0,17.0,24.0,2.0,17.0,24.0,2.0,17.0,24.0,2.0,17.0,24.0,2.0,17.0,24.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8I179,16.0,36.0,13.0,33.0,13.0,33.0,11.0,31.0,11.0,31.0,12.0,19.0,32.0,12.0,19.0,32.0,12.0,19.0,32.0,12.0,19.0,32.0,12.0,19.0,32.0,12.0,19.0,32.0,12.0,19.0,32.0,12.0,19.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3YRX8,5.0,11.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,17.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5FH94,11.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,10.0,17.0,25.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0S3Z4,39.0,17.0,24.0,26.0,17.0,24.0,26.0,17.0,24.0,26.0,17.0,24.0,26.0,17.0,24.0,26.0,17.0,24.0,26.0,17.0,24.0,26.0,17.0,24.0,26.0,17.0,24.0,26.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,16.0,23.0,25.0,12.0,19.0,21.0,12.0,19.0,21.0,12.0,19.0,21.0,12.0,19.0,21.0,12.0,19.0,21.0,12.0,19.0,21.0,12.0,19.0,21.0,12.0,19.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1GAM3,17.0,18.0,24.0,17.0,18.0,24.0,17.0,18.0,24.0,17.0,18.0,24.0,17.0,18.0,24.0,17.0,18.0,24.0,12.0,13.0,19.0,12.0,13.0,19.0,12.0,13.0,19.0,12.0,13.0,19.0,12.0,13.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q0AHG5,16.0,23.0,16.0,23.0,11.0,18.0,11.0,18.0,11.0,18.0,17.0,20.0,24.0,17.0,20.0,24.0,17.0,20.0,24.0,17.0,20.0,24.0,17.0,20.0,24.0,17.0,20.0,24.0,12.0,15.0,19.0,12.0,15.0,19.0,12.0,15.0,19.0,12.0,15.0,19.0,12.0,15.0,19.0,12.0,15.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6WXS0,11.0,25.0,35.0,11.0,25.0,35.0,11.0,25.0,35.0,11.0,25.0,35.0,11.0,25.0,35.0,11.0,25.0,35.0,2.0,17.0,26.0,32.0,2.0,17.0,26.0,32.0,2.0,17.0,26.0,32.0,2.0,17.0,26.0,32.0,2.0,17.0,26.0,32.0,2.0,17.0,26.0,32.0,2.0,17.0,26.0,32.0,2.0,17.0,26.0,32.0,2.0,17.0,26.0,32.0,12.0,21.0,27.0,12.0,21.0,27.0,12.0,21.0,27.0,12.0,21.0,27.0,12.0,21.0,27.0,12.0,21.0,27.0,12.0,21.0,27.0,12.0,21.0,27.0,11.0,20.0,26.0,11.0,20.0,26.0,11.0,20.0,26.0,11.0,20.0,26.0,11.0,20.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1ZZ37,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6LD68,16.0,29.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,17.0,24.0,32.0,17.0,24.0,32.0,17.0,24.0,32.0,17.0,24.0,32.0,17.0,24.0,32.0,17.0,24.0,32.0,17.0,24.0,32.0,17.0,24.0,32.0,17.0,24.0,32.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,12.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5D410,11.0,11.0,11.0,17.0,24.0,17.0,24.0,17.0,24.0,12.0,19.0,12.0,19.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12F99,16.0,16.0,11.0,11.0,17.0,20.0,24.0,17.0,20.0,24.0,17.0,20.0,24.0,12.0,15.0,19.0,12.0,15.0,19.0,12.0,15.0,19.0,12.0,15.0,19.0,20.0,38.0,39.0,20.0,38.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B4U3Q7,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,17.0,18.0,24.0,29.0,10.0,11.0,17.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1VXD8,15.0,16.0,29.0,15.0,16.0,29.0,15.0,16.0,29.0,15.0,16.0,29.0,10.0,11.0,24.0,10.0,11.0,24.0,10.0,11.0,24.0,10.0,11.0,24.0,10.0,11.0,24.0,10.0,11.0,24.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,17.0,35.0,36.0,12.0,30.0,31.0,12.0,30.0,31.0,12.0,30.0,31.0,12.0,30.0,31.0,12.0,30.0,31.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A8Z631,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2V968,13.0,11.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,17.0,24.0,14.0,21.0,14.0,21.0,14.0,21.0,14.0,21.0,14.0,21.0,14.0,21.0,14.0,21.0,14.0,21.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1H0I4,15.0,16.0,15.0,16.0,10.0,11.0,10.0,11.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B5FGF9,16.0,16.0,40.0,11.0,35.0,11.0,35.0,2.0,10.0,17.0,24.0,33.0,2.0,10.0,17.0,24.0,33.0,2.0,10.0,17.0,24.0,33.0,2.0,10.0,17.0,24.0,33.0,2.0,10.0,17.0,24.0,33.0,2.0,10.0,17.0,24.0,33.0,5.0,12.0,19.0,28.0,5.0,12.0,19.0,28.0,5.0,12.0,19.0,28.0,5.0,12.0,19.0,28.0,5.0,12.0,19.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
